Nivel_educacao,Avaliacao_desempenho,Experiencia_cargos_lideranca,Habilidades_competencias,Treinamento_lideranca,Feedback_supervisores,Satisfacao_trabalho,Coach,Empodera,Sucesso_membros,Orientado_resultados,Comunicador,Desenvolvimento_carreira,Estrategia_equipe,Habilidades_tecnicas,Idade_18-29,Idade_30-39,Idade_40-49,Idade_50-59,Idade_60-69,Idade_70-79,Idade_80-89,Indice_lideranca,Indice_competencias,Engajamento_desenvolvimento
0.25,0.0,0.0,0.5,0.0,0.9818480229124636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3271865937548315,0.3333333333333333,0.1397175448153258
0.0,0.8,0.0,0.9,0.0,0.721334122290124,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2403124676125137,0.8666666666666667,0.6746249011108767
0.5,1.0,0.0,0.1,0.0,0.1407928881329111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0467181439065267,0.4,0.7346758692608348
1.0,0.0,1.0,1.0,1.0,0.1560812315897237,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7191865198617022,0.6666666666666666,0.1647146533519271
0.0,0.2,0.0,0.7000000000000001,1.0,0.5161092303417552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5055607548551468,0.5333333333333333,0.3592156446892662
0.5,0.2,0.0,0.5,0.0,0.6296387887871301,0.2,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2097346291541006,0.4,0.2324075166925826
1.0,0.6000000000000001,1.0,0.2,1.0,0.4142500304375507,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8052786199129403,0.3333333333333333,0.6307286499626763
1.0,0.0,1.0,0.5,1.0,0.2227558857127756,0.6000000000000001,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7414206589957147,0.3333333333333333,0.1742454868931512
0.0,0.2,0.0,0.9,1.0,0.0893310979427384,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3632421406842928,0.6666666666666666,0.2982096838420953
0.0,0.4,1.0,0.9,0.0,0.3384276427845419,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4463088968401317,0.7333333333333333,0.3338168832465314
0.5,0.2,1.0,0.4,1.0,0.1911144919409943,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7308691359204322,0.3333333333333333,0.3127591494256419
0.0,0.4,0.0,0.1,1.0,0.5118310143218524,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.504134089033134,0.2,0.5016407469696221
0.25,0.6000000000000001,0.0,0.7000000000000001,0.0,0.300878709833017,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1001023043476721,0.6666666666666666,0.4714860903663778
0.25,0.0,0.0,0.8,0.0,0.4513173093703084,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1502693850357096,0.5333333333333333,0.0638806321866484
0.0,0.4,1.0,0.0,1.0,0.7693232474934399,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9236856430106808,0.1333333333333333,0.5384480712039148
0.5,0.4,0.0,0.5,1.0,0.7007264148647973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5671254411846677,0.4666666666666667,0.5286424711323762
1.0,0.8,0.0,0.5,0.0,0.2184768465728029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0726235792350054,0.6,0.6027437784730275
0.5,0.2,0.0,0.7000000000000001,0.0,0.6882792802820931,0.8,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2292895989388648,0.5333333333333333,0.2407899038315185
0.0,0.0,0.0,1.0,0.0,0.305252996569589,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1015610070765008,0.6666666666666666,0.0430014139900645
0.5,0.2,0.0,0.7000000000000001,0.0,0.3824252961324959,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1272958184278526,0.5333333333333333,0.1970694908921405
0.75,1.0,0.0,0.7000000000000001,0.0,0.7414044058523158,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2470053478838877,0.8,0.820530508832884
0.0,1.0,0.0,0.8,0.0,0.7326904493610588,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2440994862250215,0.8666666666666667,0.819284889040836
0.5,0.6000000000000001,0.0,0.4,1.0,0.179804078526835,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3934123585074421,0.4666666666666667,0.597215685081733
0.0,1.0,0.0,0.4,0.0,0.1742886544601334,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0578880485534313,0.6,0.7394639341919452
0.25,0.0,0.0,0.6000000000000001,0.0,0.1514673336026494,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.050277774006963,0.4,0.0210184644863496
0.25,0.0,0.0,1.0,1.0,0.2756155267483327,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4253628065211124,0.6666666666666666,0.1818015281862785
0.25,0.8,1.0,0.1,0.0,0.2018783207829551,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4007735031591214,0.3333333333333333,0.6003710959535083
0.0,0.4,0.0,0.4,1.0,0.8584794076831241,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6197316682024526,0.4,0.5511925320956709
0.25,0.2,0.0,0.3,1.0,0.1211896346079796,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3738660748634445,0.2666666666666666,0.302763714362644
0.25,0.2,0.0,0.4,0.0,0.998270364693144,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.332662987098906,0.3333333333333333,0.2851016961256735
0.0,0.4,0.0,0.4,0.0,0.8069636974682273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2688675447034661,0.4,0.4007919460194212
0.5,0.2,1.0,0.4950680272108843,0.0,0.8817469643625135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6274907499603167,0.3967120181405895,0.268445214786317
0.25,0.0,1.0,1.0,0.0,0.7463386473570953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5823358496492547,0.6666666666666666,0.1060525684410453
0.25,1.0,0.0,0.6000000000000001,0.0,0.145985940291824,0.2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0484498820872507,0.7333333333333333,0.7354181920572329
0.0,0.4,0.0,1.0,1.0,0.6758081757922073,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.558815902848075,0.8,0.5250805240647096
0.25,0.8,0.0,0.1,0.0,0.4740010918881809,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1578337943786849,0.3333333333333333,0.6392697879421312
0.5,1.0,1.0,1.0,1.0,0.4596918428952878,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8204321980450796,1.0,0.923297653917152
0.25,0.6000000000000001,0.0,0.6000000000000001,0.0,0.8368400677253798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2788304816223565,0.6,0.5480992884967075
0.5,0.0,1.0,1.0,1.0,0.6024139974905695,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8680260593783685,0.6666666666666666,0.2285158586486847
0.25,0.4,1.0,0.1,0.0,0.4327361010287073,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4777581395800355,0.2,0.3472978413238808
0.5,0.6000000000000001,0.0,0.4,0.0,0.5898853713976225,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1964779722592702,0.4666666666666667,0.5127982564346655
0.0,0.8,1.0,0.5,0.0,0.3920432120048716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4641881950753203,0.6,0.6275542879394187
0.0,0.0,1.0,0.4,1.0,0.6323493246520251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8780086567818979,0.2666666666666666,0.2327949752624937
0.25,0.2,0.0,0.5,1.0,0.5556857086045985,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5187584074819799,0.4,0.3648729192778212
0.0,0.0,0.0,0.1,0.0,0.1130732737473237,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0374744249686997,0.0666666666666666,0.0155302111423193
0.5,0.8,0.0,0.9,1.0,0.2717246748145081,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4240653158271698,0.8666666666666667,0.7533919628128812
0.25,0.0,0.0,1.0,1.0,0.6884427009199799,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5630291648931188,0.6666666666666666,0.2408132640561403
0.5,0.0,0.0,0.9,0.0,0.1774811040774664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0589526415371325,0.6,0.0247370127028506
0.25,0.8,0.0,1.0,0.0,0.4324229774281714,0.2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1439686518594958,0.9333333333333332,0.6333263887136181
1.0,0.4,0.0,0.3,0.0,0.7450537329337269,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2482222967700996,0.3333333333333333,0.3919422028256668
1.0,0.8,1.0,0.2,0.0,0.7503778743600508,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.583682819293999,0.4,0.6787765711874876
0.25,0.0,0.0,0.4950680272108843,1.0,0.1043534744266063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3682516846145756,0.3300453514739229,0.157320409625178
0.25,0.2,0.0,0.3,1.0,0.3587742671125178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4530939290561337,0.2666666666666666,0.3367253391230009
0.5,0.6000000000000001,0.0,0.8,0.0,0.0800550531668057,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0264637685206006,0.7333333333333333,0.4399203696088935
0.5,0.2,1.0,0.0,0.0,0.1503434658735169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3835880651635542,0.0666666666666666,0.1638944662709594
0.5,0.8,1.0,0.8,0.0,0.9789589285260384,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6599082310126131,0.8,0.7114511760517723
0.5,0.2,0.0,0.6000000000000001,0.0,0.6601183883920535,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2198987262503397,0.4666666666666667,0.2367644345357792
0.25,0.4,0.0,0.2,0.0,0.4327230407465064,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1440687146143255,0.2666666666666666,0.3472959744169235
0.5,0.2,0.0,0.5,0.0,0.084597761851869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0279786352758533,0.4,0.1544964218517942
0.5,0.8,0.0,0.2,0.0,0.7697646368172889,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2564626945989407,0.4,0.6815478192473903
0.25,0.2,1.0,0.2,0.0,0.1098731748517133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3700923508894001,0.2,0.1581094252809927
0.5,1.0,0.0,0.6000000000000001,1.0,0.6498813720268372,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5501700362920132,0.7333333333333333,0.9504843677783326
0.5,0.0,1.0,0.4,1.0,0.7880480160318925,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9299298315169726,0.2666666666666666,0.2550513833330817
0.25,0.6000000000000001,0.0,0.5,0.0,0.0036311835766212,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0009785377087274,0.5333333333333333,0.4289959307914682
0.0,0.0,0.0,0.4950680272108843,0.0,0.3319858959750144,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1104756840651332,0.3300453514739229,0.0468227583623529
0.5,1.0,1.0,0.2,1.0,0.6264545914765599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8760429275358295,0.4666666666666667,0.947135617810775
0.5,0.8,0.0,0.0,1.0,0.247442333163716,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4159678315602559,0.2666666666666666,0.7499209143416329
0.5,0.0,0.0,0.9,0.0,0.2033502535142439,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0675792819812562,0.6,0.0284348880106092
0.25,0.8,1.0,0.3,1.0,0.2912052655522744,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7642466197000554,0.4666666666666667,0.7561766231916769
0.25,0.4,1.0,0.9,0.0,0.6181959768465499,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.539603839973177,0.7333333333333333,0.3738084731110931
0.5,1.0,1.0,0.1,0.0,0.9060855305189488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6356069835330599,0.4,0.8440709142121543
0.0,0.0,0.0,1.0,0.0,0.9057541081802354,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3018113936932671,0.6666666666666666,0.1288402715193218
0.25,0.2,0.0,0.5,1.0,0.3632316491658922,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.454580341757507,0.4,0.3373625012791322
0.25,0.2,1.0,0.2,0.0,0.7234046034974878,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.574687985122819,0.2,0.2458109063856492
1.0,1.0,0.0,0.0,1.0,0.1726319342744061,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3910206482646952,0.3333333333333333,0.8822637671814912
0.25,0.6000000000000001,0.0,0.4,0.0,0.4948684668580135,0.6000000000000001,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1647924824220392,0.4666666666666667,0.4992160292348351
0.5,0.8,0.0,0.1,1.0,0.9485160281291264,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6497563720795526,0.3333333333333333,0.850136157671049
0.0,0.8,1.0,0.4,0.0,0.3394744045237839,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4466579627101625,0.5333333333333333,0.6200398199582539
0.25,0.4,0.0,0.5,1.0,0.9665957103513448,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.655785442275937,0.4666666666666667,0.5666472576938223
0.5,0.6000000000000001,0.0,0.1,0.0,0.8424486714571217,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2807007946724841,0.2666666666666666,0.5489010124691674
0.25,0.2,0.0,0.3,1.0,0.8544290161823421,0.502316684378321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6183809755088032,0.2666666666666666,0.4075768938769756
0.25,0.6000000000000001,0.0,0.4950680272108843,1.0,0.3521728471736815,0.8,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4508925394676516,0.5300453514739228,0.6218550036246828
0.0,0.2,0.0,1.0,1.0,0.0424476572642154,0.502316684378321,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3476078197142331,0.7333333333333333,0.2915079127594558
0.25,0.6000000000000001,0.0,0.3,1.0,0.9025382634764428,0.8,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6344240688257256,0.4,0.7005271953086082
0.25,1.0,0.0,0.7000000000000001,1.0,0.2666438626114963,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4223710065439592,0.8,0.89570233767961
1.0,0.6000000000000001,1.0,0.7000000000000001,0.0,0.2115535458879671,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.403999921113097,0.6666666666666666,0.4587174711691694
0.25,0.0,0.0,0.1,1.0,0.02011303304721,0.8,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3401598449346369,0.0666666666666666,0.1452786280098656
0.5,0.4,0.0,0.5,0.0,0.3192981465055419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10624467318533,0.4666666666666667,0.3310824101973554
0.25,1.0,0.0,0.5,1.0,0.7503121500711426,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5836609020751804,0.6666666666666666,0.9648404831649884
0.5,0.0,1.0,0.9,0.0,0.4661603112678913,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4889041822656257,0.6,0.066002370682312
0.0,0.8,0.0,0.8,0.0,0.9161093768047603,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3052645872102944,0.8,0.7024671232137845
0.25,0.2,0.0,0.3,0.0,0.6494986745780705,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2163573476318962,0.2666666666666666,0.235246395545585
0.25,0.4,0.0,0.0,1.0,0.8576179894801591,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.61944440923682,0.1333333333333333,0.5510693963462647
0.5,0.2,0.0,0.6000000000000001,0.0,0.8564737480533414,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2853777668818941,0.4666666666666667,0.2648325253638938
0.25,0.8,0.0,0.2,1.0,0.3239950575237451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4414960318470892,0.4,0.7608637723526563
0.25,0.2,0.0,0.2,1.0,0.741890264339159,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5808524378754247,0.2,0.3914899996161521
0.25,0.8,0.0,0.2,1.0,0.961143188960847,0.8,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6539671783370831,0.4,0.851941151931136
0.25,1.0,0.0,0.4950680272108843,0.0,0.7168343777108964,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2388119281892807,0.6633786848072563,0.8170183369078992
0.25,0.8,1.0,0.5,0.0,0.0862546031505725,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.362216215403483,0.6,0.5838432200962455
0.25,0.0,0.0,0.4950680272108843,0.0,0.0990563822209507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0328001822519911,0.3300453514739229,0.0135265613047558
0.5,0.8,0.0,1.0,1.0,0.278695407917709,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4263898610643539,0.9333333333333332,0.75438839688128
0.0,0.4,0.0,0.1,1.0,0.988854661224738,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6632081821042201,0.2,0.5698290718084492
0.5,0.0,0.0,0.3,0.0,0.8383940767719129,0.502316684378321,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2793487003339581,0.2,0.1192114664639628
0.75,0.8,0.0,1.0,0.0,0.8158810528501914,0.6000000000000001,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2718412342242862,0.9333333333333332,0.6881399477032238
0.0,0.0,0.0,0.8,0.0,0.2417742265845959,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0803926062431421,0.5333333333333333,0.0339274173104259
0.25,0.4,0.0,0.5,0.0,0.1265392936195777,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0419649673398457,0.4666666666666667,0.3035284233845723
0.25,1.0,0.0,0.4950680272108843,1.0,0.5799309379712404,0.2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.526843515836334,0.6633786848072563,0.9404852766410938
0.5,0.8,1.0,0.3,1.0,0.1436450716354854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7150394070742092,0.4666666666666667,0.7350835757056541
0.0,0.0,0.0,1.0,1.0,0.8470071391126665,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6159059863307843,0.6666666666666666,0.263479317384038
0.0,0.8,0.0,1.0,1.0,0.0833478826220912,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3612469051085294,0.9333333333333332,0.7264643713160853
0.5,0.2,0.0,0.2,0.0,0.3710568633282946,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1235047628906497,0.2,0.1954444259839451
0.0,0.0,0.0,0.3,0.0,0.2954232909909675,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0982830741894686,0.2,0.0415963030245666
0.75,0.0,0.0,0.8,1.0,0.2339770815357058,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4114775453771566,0.5333333333333333,0.1758495049556139
0.5,0.2,0.0,0.4,1.0,0.9039764281676153,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6349036566730377,0.3333333333333333,0.4146594673412274
